transaction_id,customer_id,transaction_date,order_value,products_purchased,discount_applied
3638,1531,2024-02-23,77.85,2,0.0
3639,1531,2024-04-21,64.46,1,5.0
3640,1531,2024-05-27,58.33,1,15.0
3641,1532,2024-02-23,52.79,4,0.0
3642,1532,2024-03-14,46.03,1,5.0
3643,1533,2024-02-23,76.74,2,0.0
3644,1534,2024-02-23,56.9,3,0.0
3645,1534,2024-03-01,48.35,1,5.0
3646,1535,2024-02-23,73.73,4,0.0
3647,1536,2024-02-23,92.24,5,0.0
3648,1536,2024-03-01,94.3,2,0.0
3649,1537,2024-02-23,48.1,1,0.0
3650,1538,2024-02-23,89.91,4,0.0
3651,1538,2024-03-14,69.76,2,20.0
3652,1539,2024-02-23,38.88,2,0.0
3653,1540,2024-02-23,81.23,2,0.0
3654,1541,2024-02-23,87.26,3,0.0
3655,1541,2024-04-05,93.25,2,0.0
3656,1542,2024-02-23,40.76,4,0.0
3657,1543,2024-02-23,50.27,3,0.0
3658,1543,2024-03-31,53.66,2,10.0
3659,1543,2024-05-11,52.63,2,15.0
3660,1544,2024-02-23,58.8,2,0.0
3661,1544,2024-03-12,41.67,3,0.0
3662,1545,2024-02-23,96.69,1,0.0
3663,1545,2024-03-13,76.5,2,20.0
3664,1546,2024-02-23,83.85,3,0.0
3665,1546,2024-03-20,75.29,2,0.0
3666,1546,2024-05-09,74.9,3,20.0
3667,1547,2024-02-23,41.48,3,0.0
3668,1548,2024-02-23,86.61,3,0.0
3669,1548,2024-03-25,62.62,3,5.0
3670,1548,2024-05-15,81.74,2,0.0
3671,1549,2024-02-23,38.13,1,0.0
3672,1550,2024-02-23,66.65,1,0.0
3673,1551,2024-02-23,57.85,3,0.0
3674,1551,2024-03-10,44.76,4,20.0
3675,1552,2024-02-23,101.41,2,0.0
3676,1552,2024-03-30,89.92,1,0.0
3677,1552,2024-05-22,91.52,4,0.0
3678,1552,2024-06-17,100.6,4,0.0
3679,1553,2024-02-23,87.01,2,0.0
3680,1554,2024-02-23,102.32,2,0.0
3681,1554,2024-03-03,85.34,2,0.0
3682,1554,2024-04-29,84.08,3,15.0
3683,1555,2024-02-23,38.93,1,0.0
3684,1556,2024-02-23,102.56,4,0.0
3685,1556,2024-03-04,77.22,3,5.0
3686,1556,2024-04-21,107.42,3,5.0
3687,1556,2024-05-25,90.39,3,0.0
3688,1556,2024-06-01,106.33,2,5.0
3689,1556,2024-06-10,81.85,2,5.0
3690,1557,2024-02-23,86.21,4,0.0
3691,1558,2024-02-23,54.84,3,0.0
3692,1559,2024-02-23,66.05,3,0.0
3693,1559,2024-04-03,70.68,4,10.0
3694,1560,2024-02-23,110.75,5,0.0
3695,1560,2024-03-05,88.94,4,15.0
3696,1560,2024-04-28,105.0,3,0.0
3697,1560,2024-05-23,103.98,2,20.0
3698,1560,2024-06-25,111.86,3,5.0
3699,1561,2024-02-23,44.97,2,0.0
3700,1562,2024-02-23,61.16,2,0.0
3701,1562,2024-03-25,45.29,2,0.0
3702,1563,2024-02-23,102.51,5,0.0
3703,1563,2024-04-04,104.79,1,0.0
3704,1563,2024-04-29,94.82,2,0.0
3705,1563,2024-05-06,100.45,4,0.0
3706,1563,2024-06-26,112.26,2,0.0
3707,1564,2024-02-23,77.37,4,0.0
3708,1564,2024-04-22,81.69,2,15.0
3709,1564,2024-06-13,68.43,4,10.0
3710,1564,2024-07-22,78.12,2,10.0
3711,1565,2024-02-23,51.48,2,0.0
3712,1565,2024-04-11,47.28,1,5.0
3713,1565,2024-05-22,56.06,1,0.0
3714,1566,2024-02-23,75.05,5,0.0
3715,1566,2024-04-14,54.85,2,15.0
3716,1566,2024-06-01,63.64,4,0.0
3717,1567,2024-02-23,71.85,4,0.0
3718,1567,2024-04-13,59.62,4,5.0
3719,1568,2024-02-23,106.98,4,0.0
3720,1568,2024-04-13,98.06,4,0.0
3721,1568,2024-05-15,109.29,1,0.0
3722,1568,2024-05-31,92.74,4,5.0
3723,1568,2024-06-13,92.8,3,0.0
3724,1568,2024-07-16,115.58,4,0.0
3725,1568,2024-08-25,115.41,3,0.0
3726,1569,2024-02-23,39.11,4,0.0
3727,1570,2024-02-23,56.05,3,0.0
3728,1570,2024-03-18,39.36,4,0.0
3729,1571,2024-02-23,77.21,5,0.0
3730,1571,2024-04-03,80.48,1,0.0
3731,1571,2024-05-06,65.86,3,0.0
3732,1572,2024-02-23,62.52,2,0.0
3733,1572,2024-03-17,65.31,1,0.0
3734,1573,2024-02-23,67.0,3,0.0
3735,1573,2024-04-21,69.63,2,0.0
3736,1574,2024-02-23,49.28,5,0.0
3737,1575,2024-02-23,63.51,3,0.0
3738,1576,2024-02-23,63.89,4,0.0
3739,1576,2024-03-16,55.16,3,0.0
3740,1577,2024-02-23,84.39,2,0.0
3741,1577,2024-03-12,60.6,3,15.0
3742,1578,2024-02-23,55.22,5,0.0
3743,1579,2024-02-23,110.87,2,0.0
3744,1579,2024-04-08,112.06,1,0.0
3745,1579,2024-05-27,103.26,4,10.0
3746,1579,2024-07-25,104.55,4,10.0
3747,1580,2024-02-23,75.09,2,0.0
3748,1580,2024-03-10,69.24,2,0.0
3749,1580,2024-04-25,60.68,3,0.0
3750,1580,2024-05-04,66.5,4,0.0
3751,1581,2024-02-23,98.39,3,0.0
3752,1581,2024-03-21,88.48,2,15.0
3753,1582,2024-02-23,84.43,3,0.0
3754,1583,2024-02-23,103.4,5,0.0
3755,1583,2024-04-12,113.02,2,0.0
3756,1583,2024-04-28,99.29,1,20.0
3757,1583,2024-06-07,97.22,2,20.0
3758,1583,2024-07-01,97.63,1,20.0
3759,1584,2024-02-23,104.28,2,0.0
3760,1584,2024-03-15,77.02,4,15.0
3761,1584,2024-04-21,84.91,4,5.0
3762,1584,2024-05-21,112.86,3,0.0
3763,1584,2024-06-24,103.77,2,15.0
3764,1585,2024-02-23,98.61,1,0.0
3765,1586,2024-02-23,39.71,5,0.0
3766,1587,2024-02-23,79.12,5,0.0
3767,1588,2024-02-23,58.51,1,0.0
3768,1588,2024-04-11,58.9,4,0.0
3769,1588,2024-05-29,49.4,4,10.0
3770,1589,2024-02-23,48.88,5,0.0
3771,1589,2024-03-27,50.61,2,0.0
3772,1590,2024-02-23,104.79,4,0.0
3773,1590,2024-03-01,89.45,2,0.0
3774,1590,2024-04-18,111.7,3,0.0
3775,1591,2024-02-23,86.77,5,0.0
3776,1592,2024-02-23,44.08,4,0.0
3777,1593,2024-02-23,66.17,3,0.0
3778,1594,2024-02-23,109.55,3,0.0
3779,1594,2024-03-27,103.98,1,10.0
3780,1594,2024-05-02,108.45,4,0.0
3781,1594,2024-06-17,98.71,1,10.0
3782,1595,2024-02-23,83.43,4,0.0
3783,1596,2024-02-23,84.41,4,0.0
3784,1596,2024-03-18,88.56,4,15.0
3785,1597,2024-02-23,54.56,5,0.0
3786,1597,2024-03-30,59.68,3,10.0
3787,1598,2024-02-23,55.53,1,0.0
3788,1598,2024-04-01,45.84,1,0.0
3789,1599,2024-02-23,48.96,5,0.0
3790,1599,2024-03-29,48.94,1,5.0
3791,1600,2024-02-23,110.29,5,0.0
3792,1600,2024-04-01,103.78,3,10.0
3793,1600,2024-05-16,110.82,4,15.0
3794,1600,2024-07-14,101.46,3,10.0
3795,1600,2024-08-18,95.34,1,10.0
3796,1601,2024-02-23,105.73,2,0.0
3797,1601,2024-03-26,77.36,4,0.0
3798,1601,2024-04-13,78.85,1,15.0
3799,1601,2024-05-11,105.23,1,10.0
3800,1601,2024-06-23,101.38,4,10.0
3801,1601,2024-08-18,79.67,1,20.0
3802,1602,2024-02-23,62.2,1,0.0
3803,1602,2024-04-18,64.68,1,10.0
3804,1602,2024-06-01,46.82,2,5.0
3805,1603,2024-02-23,78.17,4,0.0
3806,1604,2024-02-23,53.01,3,0.0
3807,1605,2024-02-23,47.89,3,0.0
3808,1606,2024-02-23,78.1,1,0.0
3809,1606,2024-03-21,56.05,3,5.0
3810,1606,2024-05-06,67.6,2,10.0
3811,1606,2024-06-04,76.24,4,0.0
3812,1607,2024-02-23,97.51,2,0.0
3813,1608,2024-02-23,102.19,1,0.0
3814,1608,2024-03-22,97.37,3,15.0
3815,1608,2024-03-31,86.15,1,15.0
3816,1608,2024-05-16,96.2,2,15.0
3817,1609,2024-02-23,60.67,3,0.0
3818,1609,2024-03-20,51.39,2,10.0
3819,1609,2024-03-31,50.03,4,0.0
3820,1610,2024-02-23,90.39,2,0.0
3821,1611,2024-02-23,76.79,1,0.0
3822,1611,2024-04-04,84.18,3,0.0
3823,1611,2024-05-30,70.15,1,0.0
3824,1612,2024-02-23,47.64,4,0.0
3825,1613,2024-02-23,112.18,5,0.0
3826,1613,2024-03-10,88.94,3,0.0
3827,1613,2024-04-18,91.63,4,5.0
3828,1613,2024-05-13,79.64,2,20.0
3829,1613,2024-06-16,121.32,1,20.0
3830,1614,2024-02-23,110.68,4,0.0
3831,1614,2024-03-09,104.62,2,5.0
3832,1615,2024-02-23,48.39,2,0.0
3833,1616,2024-02-23,107.48,3,0.0
3834,1616,2024-03-11,101.09,2,15.0
3835,1616,2024-04-01,79.73,2,5.0
3836,1616,2024-05-31,79.05,3,10.0
3837,1617,2024-02-23,106.28,3,0.0
3838,1617,2024-04-22,84.04,3,0.0
3839,1617,2024-06-15,90.25,3,10.0
3840,1617,2024-07-08,97.25,4,10.0
3841,1617,2024-08-13,113.1,3,0.0
3842,1618,2024-02-23,61.31,4,0.0
3843,1618,2024-03-08,51.39,3,15.0
3844,1619,2024-02-23,79.3,3,0.0
3845,1619,2024-03-29,55.6,2,0.0
3846,1620,2024-02-23,108.65,1,0.0
3847,1620,2024-03-07,93.63,1,10.0
3848,1620,2024-04-01,114.79,2,0.0
3849,1621,2024-02-23,46.38,3,0.0
3850,1622,2024-02-23,61.32,1,0.0
3851,1622,2024-04-05,47.91,4,5.0
3852,1622,2024-05-29,67.36,2,10.0
3853,1623,2024-02-23,103.47,2,0.0
3854,1623,2024-03-10,90.01,3,20.0
3855,1624,2024-02-23,92.03,5,0.0
3856,1625,2024-02-23,94.91,2,0.0
3857,1625,2024-03-13,82.22,4,5.0
3858,1625,2024-05-06,80.77,4,5.0
3859,1625,2024-05-17,66.49,4,0.0
3860,1626,2024-02-23,103.51,2,0.0
3861,1626,2024-04-23,77.76,2,15.0
3862,1626,2024-06-06,94.99,2,0.0
3863,1627,2024-02-23,68.55,4,0.0
3864,1627,2024-04-09,68.29,4,0.0
3865,1628,2024-02-23,68.34,3,0.0
3866,1628,2024-03-20,55.38,1,5.0
3867,1629,2024-02-23,70.73,3,0.0
3868,1629,2024-03-11,55.49,3,20.0
3869,1629,2024-04-06,73.6,4,0.0
3870,1630,2024-02-23,107.53,4,0.0
3871,1630,2024-03-25,85.87,2,20.0
3872,1630,2024-04-05,99.69,3,20.0
3873,1631,2024-02-23,104.56,4,0.0
3874,1631,2024-03-23,97.56,2,0.0
3875,1631,2024-04-27,88.9,1,0.0
3876,1631,2024-05-06,74.29,3,20.0
3877,1631,2024-05-24,104.27,3,0.0
3878,1631,2024-07-16,114.13,3,20.0
3879,1632,2024-02-23,107.49,3,0.0
3880,1632,2024-03-10,83.01,2,10.0
3881,1632,2024-04-05,95.4,2,0.0
3882,1632,2024-05-05,87.11,1,15.0
3883,1632,2024-06-11,87.82,2,20.0
3884,1632,2024-06-23,80.16,4,15.0
3885,1632,2024-07-29,100.6,2,0.0
3886,1633,2024-02-23,58.03,2,0.0
3887,1634,2024-02-23,95.93,3,0.0
3888,1634,2024-03-21,78.1,4,5.0
3889,1635,2024-02-23,45.51,4,0.0
3890,1636,2024-02-23,51.36,5,0.0
3891,1637,2024-02-23,94.68,1,0.0
3892,1637,2024-04-14,86.57,1,0.0
3893,1638,2024-02-23,83.4,2,0.0
3894,1638,2024-03-05,66.73,4,5.0
3895,1639,2024-02-23,57.51,1,0.0
3896,1639,2024-04-21,52.87,4,10.0
3897,1640,2024-02-23,80.03,1,0.0
3898,1641,2024-02-23,54.82,5,0.0
3899,1641,2024-03-20,41.2,4,20.0
3900,1641,2024-05-01,52.66,2,0.0
3901,1642,2024-02-23,54.91,2,0.0
3902,1643,2024-02-23,89.05,3,0.0
3903,1643,2024-04-17,69.32,1,5.0
3904,1643,2024-05-06,64.27,4,10.0
3905,1644,2024-02-23,64.44,1,0.0
3906,1644,2024-03-19,64.21,3,0.0
3907,1645,2024-02-23,89.11,1,0.0
3908,1645,2024-03-31,63.68,1,0.0
3909,1645,2024-05-24,83.37,1,0.0
3910,1646,2024-02-23,73.25,4,0.0
3911,1646,2024-03-16,57.31,2,15.0
3912,1647,2024-02-23,75.17,2,0.0
3913,1647,2024-03-03,82.42,2,0.0
3914,1648,2024-02-23,82.85,2,0.0
3915,1648,2024-03-25,62.63,1,0.0
3916,1649,2024-02-23,90.9,1,0.0
3917,1649,2024-03-14,72.94,2,0.0
3918,1650,2024-02-23,65.55,5,0.0
3919,1650,2024-03-15,62.71,2,0.0
3920,1651,2024-02-23,101.41,2,0.0
3921,1651,2024-04-16,95.23,4,0.0
3922,1651,2024-05-14,76.11,2,0.0
3923,1652,2024-02-23,74.36,3,0.0
3924,1652,2024-03-29,64.79,2,0.0
3925,1652,2024-05-07,64.84,3,0.0
3926,1652,2024-05-17,73.76,3,10.0
3927,1653,2024-02-23,47.81,4,0.0
3928,1654,2024-02-23,51.99,4,0.0
3929,1654,2024-04-12,48.31,3,15.0
3930,1654,2024-05-19,53.66,4,0.0
3931,1655,2024-02-23,39.92,3,0.0
3932,1656,2024-02-23,94.84,4,0.0
3933,1656,2024-04-22,79.0,1,20.0
3934,1657,2024-02-23,38.63,4,0.0
3935,1658,2024-02-23,57.74,2,0.0
3936,1658,2024-03-16,60.57,1,10.0
3937,1658,2024-04-11,42.85,3,5.0
3938,1658,2024-05-13,60.03,3,15.0
3939,1659,2024-02-23,68.48,3,0.0
3940,1660,2024-02-23,93.18,4,0.0
3941,1660,2024-03-21,90.08,2,0.0
3942,1661,2024-02-23,111.62,4,0.0
3943,1661,2024-04-10,117.46,3,10.0
3944,1661,2024-04-29,117.31,4,15.0
3945,1661,2024-06-12,84.86,3,0.0
3946,1661,2024-06-29,106.75,4,20.0
3947,1662,2024-02-23,94.33,3,0.0
3948,1662,2024-04-12,76.85,3,10.0
3949,1663,2024-02-23,42.46,2,0.0
3950,1664,2024-02-23,107.03,4,0.0
3951,1664,2024-04-04,81.22,4,10.0
3952,1665,2024-02-23,111.42,2,0.0
3953,1665,2024-04-18,117.63,1,10.0
3954,1665,2024-05-17,116.34,1,15.0
3955,1665,2024-07-13,100.96,4,0.0
3956,1665,2024-08-04,79.02,2,20.0
3957,1665,2024-09-04,80.62,2,15.0
3958,1666,2024-02-23,102.53,1,0.0
3959,1666,2024-04-09,89.14,1,5.0
3960,1666,2024-04-24,87.63,2,0.0
3961,1666,2024-05-08,111.92,2,5.0
3962,1666,2024-06-03,103.88,4,5.0
3963,1666,2024-07-21,83.17,2,0.0
3964,1666,2024-09-10,83.93,4,20.0
3965,1666,2024-11-08,79.61,4,0.0
3966,1667,2024-02-23,74.25,5,0.0
3967,1668,2024-02-23,61.87,1,0.0
3968,1668,2024-04-22,57.48,1,10.0
3969,1668,2024-06-09,53.55,3,5.0
3970,1669,2024-02-23,71.82,1,0.0
3971,1669,2024-04-13,51.01,2,15.0
3972,1669,2024-05-04,67.51,1,0.0
3973,1670,2024-02-23,56.01,2,0.0
3974,1670,2024-04-19,52.0,4,0.0
3975,1671,2024-02-23,67.87,5,0.0
3976,1672,2024-02-23,40.64,1,0.0
3977,1673,2024-02-23,92.65,2,0.0
3978,1673,2024-03-18,72.84,4,15.0
3979,1674,2024-02-23,66.03,3,0.0
3980,1674,2024-03-03,68.02,3,10.0
3981,1675,2024-02-23,60.97,1,0.0
3982,1676,2024-02-23,83.36,4,0.0
3983,1676,2024-03-17,88.65,1,0.0
3984,1676,2024-04-11,77.64,1,15.0
3985,1677,2024-02-23,93.19,3,0.0
3986,1678,2024-02-23,82.04,1,0.0
3987,1678,2024-04-05,84.69,4,5.0
3988,1679,2024-02-23,76.89,5,0.0
3989,1679,2024-04-09,72.34,3,0.0
3990,1679,2024-06-04,59.99,3,10.0
3991,1680,2024-02-23,103.18,5,0.0
3992,1680,2024-03-10,113.35,3,0.0
3993,1680,2024-04-13,74.76,1,5.0
3994,1680,2024-05-27,76.34,4,10.0
3995,1680,2024-06-23,104.72,1,0.0
3996,1681,2024-02-23,96.52,1,0.0
3997,1681,2024-03-09,97.78,3,0.0
3998,1682,2024-02-23,76.55,4,0.0
3999,1682,2024-04-03,70.6,1,15.0
4000,1682,2024-04-17,57.64,4,10.0
4001,1683,2024-02-23,71.37,3,0.0
4002,1683,2024-04-01,76.62,2,0.0
4003,1683,2024-05-10,60.48,3,5.0
4004,1684,2024-02-24,99.53,2,0.0
4005,1684,2024-04-21,108.05,4,0.0
4006,1684,2024-05-05,95.85,1,5.0
4007,1685,2024-02-24,40.68,2,0.0
4008,1685,2024-03-11,30.41,1,0.0
4009,1686,2024-02-24,112.19,2,0.0
4010,1686,2024-03-23,88.31,4,0.0
4011,1686,2024-04-26,121.87,4,0.0
4012,1687,2024-02-24,76.4,4,0.0
4013,1688,2024-02-24,67.17,3,0.0
4014,1688,2024-03-22,51.73,4,15.0
4015,1689,2024-02-24,92.64,2,0.0
4016,1690,2024-02-24,79.33,4,0.0
4017,1690,2024-04-16,70.34,3,10.0
4018,1691,2024-02-24,76.21,4,0.0
4019,1691,2024-03-20,68.79,2,10.0
4020,1691,2024-04-02,71.36,3,15.0
4021,1692,2024-02-24,84.8,4,0.0
4022,1692,2024-04-13,90.47,3,0.0
4023,1692,2024-05-22,69.41,2,0.0
4024,1692,2024-07-14,62.29,4,0.0
4025,1692,2024-09-07,81.52,3,5.0
4026,1693,2024-02-24,41.2,3,0.0
4027,1694,2024-02-24,59.34,1,0.0
4028,1694,2024-04-13,42.55,3,0.0
4029,1694,2024-05-04,41.66,4,20.0
4030,1695,2024-02-24,67.35,2,0.0
4031,1695,2024-04-21,66.01,1,5.0
4032,1695,2024-06-07,73.56,4,5.0
4033,1696,2024-02-24,60.34,3,0.0
4034,1697,2024-02-24,99.57,4,0.0
4035,1697,2024-03-11,70.01,2,5.0
4036,1698,2024-02-24,72.1,5,0.0
4037,1698,2024-04-21,69.49,2,0.0
4038,1699,2024-02-24,69.18,5,0.0
4039,1699,2024-03-13,63.81,1,0.0
4040,1700,2024-02-24,83.49,3,0.0
4041,1700,2024-04-09,78.18,1,0.0
4042,1700,2024-04-21,59.75,3,20.0
4043,1701,2024-02-24,41.59,5,0.0
4044,1702,2024-02-24,76.27,3,0.0
4045,1702,2024-03-09,81.94,1,0.0
4046,1703,2024-02-24,48.17,2,0.0
4047,1704,2024-02-24,99.74,2,0.0
4048,1704,2024-04-12,90.99,1,0.0
4049,1704,2024-04-26,95.33,3,15.0
4050,1705,2024-02-24,71.38,5,0.0
4051,1706,2024-02-24,91.7,1,0.0
4052,1706,2024-04-05,64.82,1,0.0
4053,1707,2024-02-24,45.99,5,0.0
4054,1708,2024-02-24,95.9,3,0.0
4055,1708,2024-03-06,90.65,2,20.0
4056,1709,2024-02-24,107.84,3,0.0
4057,1709,2024-04-06,93.17,3,5.0
4058,1710,2024-02-24,89.71,5,0.0
4059,1710,2024-03-07,85.82,2,15.0
4060,1710,2024-03-28,89.93,1,5.0
4061,1711,2024-02-24,47.65,2,0.0
4062,1712,2024-02-24,68.52,2,0.0
4063,1712,2024-04-23,66.07,4,15.0
4064,1713,2024-02-24,71.32,2,0.0
4065,1713,2024-04-07,50.32,3,20.0
4066,1714,2024-02-24,50.92,4,0.0
4067,1714,2024-04-20,36.07,3,20.0
4068,1715,2024-02-24,81.77,5,0.0
4069,1715,2024-03-28,76.95,1,5.0
4070,1716,2024-02-24,90.95,3,0.0
4071,1717,2024-02-24,52.64,1,0.0
4072,1717,2024-04-17,37.87,4,0.0
4073,1717,2024-05-08,46.37,3,0.0
4074,1717,2024-05-17,38.6,2,0.0
4075,1717,2024-05-29,56.36,1,5.0
4076,1718,2024-02-24,71.6,5,0.0
4077,1718,2024-03-24,56.42,3,0.0
4078,1718,2024-05-16,61.53,2,10.0
4079,1719,2024-02-24,56.26,3,0.0
4080,1719,2024-03-31,56.8,2,5.0
4081,1719,2024-05-28,39.59,2,0.0
4082,1719,2024-06-13,59.66,2,0.0
4083,1719,2024-06-20,56.64,1,0.0
4084,1720,2024-02-24,89.38,2,0.0
4085,1720,2024-04-17,74.4,4,0.0
4086,1720,2024-05-15,73.84,1,0.0
4087,1720,2024-07-14,80.41,4,20.0
4088,1721,2024-02-24,105.54,2,0.0
4089,1721,2024-03-25,92.97,2,0.0
4090,1721,2024-04-10,100.08,3,0.0
4091,1722,2024-02-24,97.24,2,0.0
4092,1722,2024-04-05,103.92,4,0.0
4093,1723,2024-02-24,91.38,1,0.0
4094,1723,2024-04-24,69.08,4,5.0
4095,1723,2024-06-14,86.53,4,0.0
4096,1724,2024-02-24,46.77,1,0.0
4097,1725,2024-02-24,46.06,3,0.0
4098,1726,2024-02-24,71.2,2,0.0
4099,1726,2024-03-07,61.44,2,10.0
4100,1727,2024-02-24,64.72,2,0.0
4101,1727,2024-03-15,57.6,1,20.0
4102,1728,2024-02-24,76.79,2,0.0
4103,1729,2024-02-24,66.31,2,0.0
4104,1730,2024-02-24,96.83,3,0.0
4105,1731,2024-02-24,75.87,1,0.0
4106,1731,2024-03-04,65.79,1,15.0
4107,1731,2024-03-26,72.62,3,0.0
4108,1732,2024-02-24,108.73,5,0.0
4109,1732,2024-04-09,78.8,1,0.0
4110,1732,2024-05-23,104.3,1,5.0
4111,1732,2024-06-10,112.72,3,5.0
4112,1732,2024-08-03,92.14,3,10.0
4113,1733,2024-02-24,65.9,4,0.0
4114,1734,2024-02-24,66.05,2,0.0
4115,1734,2024-04-21,66.83,2,15.0
4116,1734,2024-05-12,48.42,4,5.0
4117,1735,2024-02-24,95.12,5,0.0
4118,1735,2024-03-26,77.6,3,15.0
4119,1735,2024-05-22,94.74,3,10.0
4120,1736,2024-02-24,105.92,3,0.0
4121,1736,2024-04-10,103.77,1,0.0
4122,1736,2024-05-18,92.27,4,5.0
4123,1736,2024-06-16,81.63,4,5.0
4124,1736,2024-06-24,107.35,1,0.0
4125,1736,2024-07-31,97.34,1,5.0
4126,1736,2024-08-16,79.74,1,0.0
4127,1737,2024-02-24,79.91,4,0.0
4128,1737,2024-03-26,76.05,4,5.0
4129,1737,2024-04-17,60.27,4,0.0
4130,1738,2024-02-24,86.96,5,0.0
4131,1738,2024-03-11,63.36,4,0.0
4132,1739,2024-02-24,48.76,5,0.0
4133,1740,2024-02-24,102.66,4,0.0
4134,1740,2024-04-02,75.3,2,0.0
4135,1740,2024-04-21,72.75,2,0.0
4136,1740,2024-05-19,103.6,2,0.0
4137,1741,2024-02-24,50.92,2,0.0
4138,1741,2024-03-29,42.66,4,15.0
4139,1742,2024-02-24,90.9,5,0.0
4140,1742,2024-04-01,91.08,3,10.0
4141,1742,2024-05-20,83.76,4,20.0
4142,1742,2024-07-02,66.23,2,0.0
4143,1743,2024-02-24,68.97,1,0.0
4144,1743,2024-04-20,55.86,1,20.0
4145,1744,2024-02-24,60.71,2,0.0
4146,1744,2024-03-13,52.97,2,20.0
4147,1745,2024-02-24,95.15,1,0.0
4148,1745,2024-03-19,78.63,2,0.0
4149,1746,2024-02-24,70.97,4,0.0
4150,1746,2024-03-27,58.59,4,20.0
4151,1747,2024-02-24,84.48,4,0.0
4152,1747,2024-03-30,76.41,4,10.0
4153,1747,2024-04-23,86.65,3,10.0
4154,1748,2024-02-24,46.32,3,0.0
4155,1749,2024-02-24,47.37,2,0.0
4156,1750,2024-02-24,52.71,5,0.0
4157,1750,2024-04-07,45.73,3,5.0
4158,1750,2024-05-27,38.04,2,5.0
4159,1751,2024-02-24,84.19,4,0.0
4160,1751,2024-03-16,83.84,1,15.0
4161,1751,2024-05-05,88.48,2,20.0
4162,1752,2024-02-24,56.48,2,0.0
4163,1753,2024-02-24,71.9,4,0.0
4164,1754,2024-02-24,101.66,2,0.0
4165,1754,2024-04-02,89.93,1,20.0
4166,1754,2024-05-01,110.71,4,15.0
4167,1755,2024-02-24,78.26,3,0.0
4168,1755,2024-04-04,63.9,1,15.0
4169,1755,2024-04-24,61.99,2,10.0
4170,1756,2024-02-24,37.93,3,0.0
4171,1757,2024-02-24,103.7,5,0.0
4172,1757,2024-03-11,104.7,4,0.0
4173,1757,2024-03-27,101.35,3,10.0
4174,1757,2024-05-18,110.86,4,5.0
4175,1757,2024-06-19,80.77,2,15.0
4176,1758,2024-02-24,55.34,5,0.0
4177,1758,2024-03-02,41.24,2,0.0
4178,1758,2024-05-01,39.82,3,15.0
4179,1759,2024-02-24,81.66,2,0.0
4180,1759,2024-03-18,82.42,2,20.0
4181,1759,2024-05-12,64.1,4,20.0
4182,1760,2024-02-24,73.18,1,0.0
4183,1761,2024-02-24,68.26,4,0.0
4184,1761,2024-03-23,65.26,3,0.0
4185,1762,2024-02-24,43.46,5,0.0
4186,1762,2024-04-06,47.55,3,5.0
4187,1763,2024-02-24,82.51,1,0.0
4188,1764,2024-02-25,55.85,3,0.0
4189,1765,2024-02-25,78.55,5,0.0
4190,1766,2024-02-25,83.98,1,0.0
4191,1767,2024-02-25,79.32,1,0.0
4192,1768,2024-02-25,99.39,4,0.0
4193,1768,2024-03-25,100.86,1,10.0
4194,1768,2024-05-04,98.74,1,10.0
4195,1769,2024-02-25,41.17,3,0.0
4196,1770,2024-02-25,48.62,3,0.0
4197,1771,2024-02-25,86.5,3,0.0
4198,1771,2024-03-25,74.59,3,10.0
4199,1772,2024-02-25,40.25,2,0.0
4200,1773,2024-02-25,101.54,3,0.0
4201,1773,2024-04-12,97.66,2,0.0
4202,1773,2024-05-18,84.06,1,10.0
4203,1773,2024-07-03,97.04,4,0.0
4204,1773,2024-07-30,86.57,1,5.0
4205,1773,2024-09-27,89.39,1,0.0
4206,1773,2024-11-11,72.59,1,5.0
4207,1773,2024-12-26,92.49,2,10.0
4208,1774,2024-02-25,87.52,1,0.0
4209,1774,2024-04-05,93.75,4,5.0
4210,1774,2024-05-18,81.26,4,20.0
4211,1774,2024-07-01,87.02,2,10.0
4212,1775,2024-02-25,100.35,4,0.0
4213,1775,2024-03-05,99.12,1,20.0
4214,1775,2024-04-15,78.57,3,0.0
4215,1775,2024-05-26,72.93,4,0.0
4216,1776,2024-02-25,59.88,4,0.0
4217,1776,2024-03-18,65.57,2,10.0
4218,1777,2024-02-25,106.53,2,0.0
4219,1777,2024-04-14,80.62,4,5.0
4220,1777,2024-04-23,77.41,3,0.0
4221,1777,2024-05-31,100.34,1,0.0
4222,1778,2024-02-25,41.18,1,0.0
4223,1779,2024-02-25,68.77,5,0.0
4224,1779,2024-03-13,72.92,2,5.0
4225,1779,2024-04-13,59.97,2,10.0
4226,1780,2024-02-25,50.87,3,0.0
4227,1780,2024-03-26,52.11,1,15.0
4228,1780,2024-04-10,53.41,3,0.0
4229,1780,2024-05-02,35.7,4,10.0
4230,1781,2024-02-25,87.91,1,0.0
4231,1782,2024-02-25,83.33,2,0.0
4232,1783,2024-02-25,89.36,5,0.0
4233,1784,2024-02-25,82.12,4,0.0
4234,1784,2024-04-19,88.69,1,0.0
4235,1784,2024-05-04,80.26,4,5.0
4236,1785,2024-02-25,96.55,1,0.0
4237,1785,2024-03-31,102.63,1,0.0
4238,1786,2024-02-25,50.81,2,0.0
4239,1787,2024-02-25,71.65,2,0.0
4240,1787,2024-04-15,58.47,1,0.0
4241,1787,2024-06-03,64.01,4,20.0
4242,1788,2024-02-25,80.92,5,0.0
4243,1789,2024-02-25,107.36,4,0.0
4244,1789,2024-04-09,102.25,4,0.0
