performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience,ctr,cvr,cpc,roas,cac,profit,profit_margin,year,month,month_name,week,day_of_week,day_name,quarter,is_weekend,season,spend_is_outlier,revenue_is_outlier,roas_is_outlier,cac_is_outlier,ctr_is_outlier,cvr_is_outlier
331,2024-04-22,6,5300,239,7,463.79,632.52,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.5094339622641515,2.928870292887029,1.9405439330543934,1.363806895362125,66.25571428571429,168.72999999999996,26.675836337190912,2024,4,April,17,0,Monday,2,0,Spring,False,False,False,False,False,False
332,2024-04-23,6,4204,150,3,367.9,246.15,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.56803044719315,2.0,2.4526666666666666,0.6690676814351727,122.63333333333333,-121.74999999999997,-49.461710339224034,2024,4,April,17,1,Tuesday,2,0,Spring,False,False,False,False,False,False
333,2024-04-24,6,3331,94,1,291.48,80.3,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,2.8219753827679375,1.0638297872340425,3.1008510638297873,0.2754905996980925,291.48,-211.18,-262.9887920298879,2024,4,April,17,2,Wednesday,2,0,Spring,False,False,False,True,False,False
334,2024-04-25,6,4730,191,5,413.92,446.32,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.038054968287526,2.6178010471204187,2.1671204188481674,1.0782759953614225,82.784,32.39999999999998,7.2593654776841685,2024,4,April,17,3,Thursday,2,0,Spring,False,False,False,False,False,False
335,2024-04-26,6,4739,191,5,414.69,374.6,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.030386157417177,2.6178010471204187,2.171151832460733,0.90332537558176,82.938,-40.089999999999975,-10.702082221035763,2024,4,April,17,4,Friday,2,0,Spring,False,False,False,False,False,False
336,2024-04-27,6,2954,106,2,258.53,199.08,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.5883547731888963,1.8867924528301887,2.438962264150943,0.7700460294743358,129.265,-59.44999999999996,-29.862366887683322,2024,4,April,17,5,Saturday,2,1,Spring,False,False,False,False,False,False
337,2024-04-28,6,2763,93,2,241.79,183.48,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.3659066232356136,2.1505376344086025,2.5998924731182793,0.758840315976674,120.895,-58.31,-31.780030521037716,2024,4,April,17,6,Sunday,2,1,Spring,False,False,False,False,False,False
338,2024-04-29,6,3168,85,1,277.24,101.09,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,2.683080808080808,1.1764705882352942,3.2616470588235296,0.3646299235319579,277.24,-176.15,-174.25066772183203,2024,4,April,18,0,Monday,2,0,Spring,False,False,False,True,False,False
339,2024-04-30,6,4367,162,4,382.16,304.54,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.709640485459125,2.4691358024691357,2.3590123456790124,0.7968913544065312,95.54,-77.62,-25.487620673803114,2024,4,April,18,1,Tuesday,2,0,Spring,False,False,False,False,False,False
340,2024-05-01,6,3259,90,1,285.2,86.73,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,2.7615833077631176,1.1111111111111112,3.1688888888888886,0.30410238429172515,285.2,-198.46999999999997,-228.83661939352007,2024,5,May,18,2,Wednesday,2,0,Spring,False,False,False,True,False,False
341,2024-05-02,6,4228,152,3,369.97,213.51,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.595080416272469,1.9736842105263157,2.434013157894737,0.5771008460145417,123.32333333333334,-156.46000000000004,-73.27994004964641,2024,5,May,18,3,Thursday,2,0,Spring,False,False,False,False,False,False
342,2024-05-03,6,5310,240,7,464.68,693.28,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.519774011299435,2.9166666666666665,1.9361666666666666,1.4919514504605318,66.38285714285715,228.59999999999997,32.97369028386798,2024,5,May,18,4,Friday,2,0,Spring,False,False,False,False,False,False
343,2024-05-04,6,2803,95,2,245.3,143.99,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.3892258294684265,2.1052631578947367,2.582105263157895,0.5869955156950672,122.65,-101.31,-70.35905271199388,2024,5,May,18,5,Saturday,2,1,Spring,False,False,False,False,False,False
344,2024-05-05,6,3441,144,4,301.15,339.78,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.184829991281604,2.7777777777777777,2.0913194444444443,1.1282749460401793,75.2875,38.629999999999995,11.369121196068043,2024,5,May,18,6,Sunday,2,1,Spring,False,False,False,False,False,False
345,2024-05-06,6,4632,183,5,405.35,426.51,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.950777202072539,2.73224043715847,2.2150273224043717,1.0522018009127914,81.07000000000001,21.159999999999968,4.961196689409386,2024,5,May,19,0,Monday,2,0,Spring,False,False,False,False,False,False
346,2024-05-07,6,3542,107,2,309.96,192.76,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.020892151326934,1.8691588785046727,2.8968224299065417,0.6218866950574268,154.98,-117.19999999999999,-60.800996057273295,2024,5,May,19,1,Tuesday,2,0,Spring,False,False,False,False,False,False
347,2024-05-08,6,5281,238,7,462.09,534.01,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.506722211702329,2.941176470588235,1.9415546218487394,1.1556406760587765,66.01285714285714,71.92000000000002,13.467912585906634,2024,5,May,19,2,Wednesday,2,0,Spring,False,False,False,False,False,False
348,2024-05-09,6,4225,152,3,369.76,243.13,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.5976331360946743,1.9736842105263157,2.4326315789473685,0.6575346170488966,123.25333333333333,-126.63,-52.083247645292644,2024,5,May,19,3,Thursday,2,0,Spring,False,False,False,False,False,False
349,2024-05-10,6,5137,225,7,449.53,596.96,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.3799883200311465,3.111111111111111,1.997911111111111,1.3279647631971172,64.21857142857142,147.43000000000006,24.6967971053337,2024,5,May,19,4,Friday,2,0,Spring,False,False,False,False,False,False
350,2024-05-11,6,3522,151,4,308.26,389.51,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.2873367404883584,2.6490066225165565,2.041456953642384,1.2635762019074808,77.065,81.25,20.859541475186774,2024,5,May,19,5,Saturday,2,1,Spring,False,False,False,False,False,False
351,2024-05-12,6,2484,75,1,217.4,94.86,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.0193236714975846,1.3333333333333335,2.8986666666666667,0.4363385464581417,217.4,-122.54,-129.179843980603,2024,5,May,19,6,Sunday,2,1,Spring,False,False,False,False,False,False
352,2024-05-13,6,3890,129,3,340.42,299.29,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.3161953727506424,2.3255813953488373,2.638914728682171,0.8791786616532519,113.47333333333334,-41.129999999999995,-13.74252397340372,2024,5,May,20,0,Monday,2,0,Spring,False,False,False,False,False,False
353,2024-05-14,6,4118,144,3,360.39,287.7,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.4968431277319088,2.083333333333333,2.502708333333333,0.7983018396736868,120.13,-72.69,-25.26590198123045,2024,5,May,20,1,Tuesday,2,0,Spring,False,False,False,False,False,False
354,2024-05-15,6,3565,108,2,311.99,156.3,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.02945301542777,1.8518518518518516,2.8887962962962965,0.5009775954357512,155.995,-155.69,-99.60972488803583,2024,5,May,20,2,Wednesday,2,0,Spring,False,False,False,False,False,False
355,2024-05-16,6,4313,158,4,377.44,407.85,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.663343380477626,2.5316455696202533,2.388860759493671,1.080569097075032,94.36,30.410000000000025,7.456172612480085,2024,5,May,20,3,Thursday,2,0,Spring,False,False,False,False,False,False
356,2024-05-17,6,4074,141,3,356.5,219.16,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.4609720176730487,2.127659574468085,2.528368794326241,0.6147545582047685,118.83333333333333,-137.34,-62.66654498996167,2024,5,May,20,4,Friday,2,0,Spring,False,False,False,False,False,False
357,2024-05-18,6,2936,105,2,256.92,159.47,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.5762942779291556,1.9047619047619049,2.446857142857143,0.6206990502880274,128.46,-97.45000000000002,-61.108672477582004,2024,5,May,20,5,Saturday,2,1,Spring,False,False,False,False,False,False
358,2024-05-19,6,2959,106,2,258.93,172.95,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.582291314633322,1.8867924528301887,2.442735849056604,0.6679411423936971,129.465,-85.98000000000002,-49.713790112749365,2024,5,May,20,6,Sunday,2,1,Spring,False,False,False,False,False,False
359,2024-05-20,6,3989,135,3,349.12,236.82,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.384306843820507,2.2222222222222223,2.586074074074074,0.6783340971585701,116.37333333333333,-112.30000000000001,-47.41998142048814,2024,5,May,21,0,Monday,2,0,Spring,False,False,False,False,False,False
360,2024-05-21,6,3333,94,1,291.71,91.71,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,2.8202820282028203,1.0638297872340425,3.103297872340425,0.31438757670288986,291.71,-200.0,-218.07872642023773,2024,5,May,21,1,Tuesday,2,0,Spring,False,False,False,True,False,False
361,2024-05-22,6,4276,156,4,374.18,303.76,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.648269410664172,2.564102564102564,2.3985897435897434,0.8118018066171361,93.545,-70.42000000000002,-23.18277587569134,2024,5,May,21,2,Wednesday,2,0,Spring,False,False,False,False,False,False
362,2024-05-23,6,4777,194,5,418.04,347.42,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.061126229851371,2.5773195876288657,2.1548453608247424,0.8310687972442828,83.608,-70.62,-20.32698175119452,2024,5,May,21,3,Thursday,2,0,Spring,False,False,False,False,False,False
363,2024-05-24,6,4701,188,5,411.4,459.89,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.9991491172091047,2.6595744680851063,2.1882978723404256,1.1178658240155566,82.28,48.49000000000001,10.543825697449392,2024,5,May,21,4,Friday,2,0,Spring,False,False,False,False,False,False
364,2024-05-25,6,3406,141,4,298.03,324.51,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.139753376394598,2.8368794326241136,2.113687943262411,1.0888501157601584,74.5075,26.480000000000018,8.15999506948939,2024,5,May,21,5,Saturday,2,1,Spring,False,False,False,False,False,False
365,2024-05-26,6,3151,121,3,275.77,287.72,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.840050777530943,2.479338842975207,2.279090909090909,1.0433332124596586,91.92333333333333,11.950000000000045,4.153343528430434,2024,5,May,21,6,Sunday,2,1,Spring,False,False,False,False,False,False
366,2024-05-27,6,5282,238,7,462.22,593.89,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.50586898901931,2.941176470588235,1.9421008403361346,1.2848643503093764,66.03142857142858,131.66999999999996,22.17077236525282,2024,5,May,22,0,Monday,2,0,Spring,False,False,False,False,False,False
367,2024-05-28,6,2960,74,1,259.08,85.08,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,2.5,1.3513513513513513,3.501081081081081,0.3283927744326077,259.08,-174.0,-204.51339915373765,2024,5,May,22,1,Tuesday,2,0,Spring,False,False,False,True,False,False
368,2024-05-29,6,4321,159,4,378.14,390.28,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.6797037722749364,2.515723270440252,2.3782389937106916,1.0321045115565664,94.535,12.139999999999986,3.110587270677459,2024,5,May,22,2,Wednesday,2,0,Spring,False,False,False,False,False,False
369,2024-05-30,6,5020,215,6,439.27,497.82,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,4.282868525896414,2.7906976744186047,2.0431162790697672,1.133289320918797,73.21166666666666,58.55000000000001,11.76127917721265,2024,5,May,22,3,Thursday,2,0,Spring,False,False,False,False,False,False
370,2024-05-31,6,4163,147,3,364.31,250.61,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.5311073744895505,2.0408163265306123,2.478299319727891,0.6879031593972167,121.43666666666667,-113.69999999999999,-45.36929891065799,2024,5,May,22,4,Friday,2,0,Spring,False,False,False,False,False,False
371,2024-06-01,6,3252,129,3,284.62,245.82,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.9667896678966788,2.3255813953488373,2.206356589147287,0.8636778863045463,94.87333333333333,-38.80000000000001,-15.783906923765361,2024,6,June,22,5,Saturday,2,1,Summer,False,False,False,False,False,False
372,2024-06-02,6,3136,119,3,274.43,219.74,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.7946428571428568,2.5210084033613445,2.3061344537815125,0.8007142076303612,91.47666666666667,-54.69,-24.88850459634113,2024,6,June,22,6,Sunday,2,1,Summer,False,False,False,False,False,False
373,2024-06-03,6,4024,138,3,352.16,302.86,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.429423459244533,2.1739130434782608,2.5518840579710145,0.8600068150840526,117.38666666666667,-49.30000000000001,-16.27814831935548,2024,6,June,23,0,Monday,2,0,Summer,False,False,False,False,False,False
374,2024-06-04,6,3702,117,2,323.98,183.1,2026-01-01T19:41:22.293473,Paid Search Campaign 6,paid_search,35-44,3.1604538087520258,1.7094017094017095,2.769059829059829,0.5651583431075992,161.99,-140.88000000000002,-76.94156198798471,2024,6,June,23,1,Tuesday,2,0,Summer,False,False,False,False,False,False
375,2024-04-20,7,8392,164,2,181.28,148.29,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.9542421353670163,1.2195121951219512,1.1053658536585367,0.8180163283318622,90.64,-32.99000000000001,-22.24694854676648,2024,4,April,16,5,Saturday,2,1,Spring,False,False,False,False,False,False
376,2024-04-21,7,9328,203,3,201.49,223.03,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.176243567753002,1.477832512315271,0.9925615763546799,1.106903568415306,67.16333333333334,21.539999999999992,9.65789355692059,2024,4,April,16,6,Sunday,2,1,Spring,False,False,False,False,False,False
377,2024-04-22,7,10208,170,2,220.5,120.47,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.6653605015673982,1.1764705882352942,1.2970588235294118,0.5463492063492064,110.25,-100.03,-83.03312027890762,2024,4,April,17,0,Monday,2,0,Spring,False,False,False,False,False,False
378,2024-04-23,7,12443,253,4,268.79,286.98,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.033271719038817,1.5810276679841897,1.062411067193676,1.0676736485732357,67.1975,18.189999999999998,6.338420795874276,2024,4,April,17,1,Tuesday,2,0,Spring,False,False,False,False,False,False
379,2024-04-24,7,13458,296,5,290.7,264.67,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.199435280130777,1.6891891891891893,0.9820945945945946,0.9104575163398694,58.14,-26.029999999999973,-9.83488872936108,2024,4,April,17,2,Wednesday,2,0,Spring,False,False,False,False,False,False
380,2024-04-25,7,8151,108,1,176.08,68.41,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.3249907986750091,0.9259259259259258,1.6303703703703705,0.3885165833711949,176.08,-107.67000000000002,-157.38927057447745,2024,4,April,17,3,Thursday,2,0,Spring,False,False,False,False,False,False
381,2024-04-26,7,13778,310,5,297.62,389.67,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.2499637102627377,1.6129032258064515,0.9600645161290323,1.3092870102815672,59.524,92.05000000000001,23.622552416147,2024,4,April,17,4,Friday,2,0,Spring,False,False,False,False,False,False
382,2024-04-27,7,8840,182,3,190.95,189.85,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.0588235294117645,1.6483516483516485,1.0491758241758242,0.9942393296674522,63.65,-1.0999999999999943,-0.5794047932578322,2024,4,April,17,5,Saturday,2,1,Spring,False,False,False,False,False,False
383,2024-04-28,7,5845,79,0,126.25,0.0,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.3515825491873397,0.0,1.5981012658227849,0.0,,-126.25,,2024,4,April,17,6,Sunday,2,1,Spring,False,False,False,False,False,False
384,2024-04-29,7,13459,296,5,290.72,317.68,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.199271862694108,1.6891891891891893,0.9821621621621622,1.092735277930655,58.144000000000005,26.95999999999998,8.486527323092414,2024,4,April,18,0,Monday,2,0,Spring,False,False,False,False,False,False
385,2024-04-30,7,12280,246,4,265.27,301.96,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.003257328990228,1.6260162601626018,1.0783333333333334,1.1383119086214046,66.3175,36.69,12.150615975625911,2024,4,April,18,1,Tuesday,2,0,Spring,False,False,False,False,False,False
386,2024-05-01,7,8003,104,1,172.88,72.7,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.299512682743971,0.9615384615384616,1.6623076923076923,0.4205229060620084,172.88,-100.17999999999999,-137.79917469050892,2024,5,May,18,2,Wednesday,2,0,Spring,False,False,False,False,False,False
387,2024-05-02,7,9636,151,1,208.15,61.75,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.5670402656704028,0.6622516556291391,1.378476821192053,0.2966610617343262,208.15,-146.4,-237.085020242915,2024,5,May,18,3,Thursday,2,0,Spring,False,False,False,False,False,False
388,2024-05-03,7,8661,122,1,187.08,65.81,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.4086133240965246,0.819672131147541,1.5334426229508198,0.351774641864443,187.08,-121.27000000000001,-184.27290685306187,2024,5,May,18,4,Friday,2,0,Spring,False,False,False,False,False,False
389,2024-05-04,7,8004,149,2,172.9,145.21,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.8615692153923038,1.342281879194631,1.1604026845637585,0.8398496240601504,86.45,-27.689999999999998,-19.068934646374213,2024,5,May,18,5,Saturday,2,1,Spring,False,False,False,False,False,False
390,2024-05-05,7,6175,89,1,133.39,54.05,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.4412955465587045,1.1235955056179776,1.49876404494382,0.40520278881475374,133.39,-79.33999999999999,-146.7900092506938,2024,5,May,18,6,Sunday,2,1,Spring,False,False,False,False,False,False
391,2024-05-06,7,13447,295,5,290.48,340.56,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,2.1937978731315537,1.694915254237288,0.984677966101695,1.172404296337097,58.096000000000004,50.079999999999984,14.705191449377491,2024,5,May,19,0,Monday,2,0,Spring,False,False,False,False,False,False
392,2024-05-07,7,9289,141,1,200.66,75.73,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.5179244267413068,0.7092198581560284,1.4231205673758864,0.3774045649357122,200.66,-124.92999999999999,-164.96764822395352,2024,5,May,19,1,Tuesday,2,0,Spring,False,False,False,False,False,False
393,2024-05-08,7,8644,122,1,186.73,63.99,2026-01-01T19:41:22.293473,Social Campaign 7,social,18-24,1.4113836186950486,0.819672131147541,1.5305737704918032,0.3426873025223585,186.73,-122.73999999999998,-191.81122050320357,2024,5,May,19,2,Wednesday,2,0,Spring,False,False,False,False,False,False
